student_id,date,week,day_of_week,sleep_hours,bedtime_hour,lms_logins,study_hours,social_score,dining_visits,assignment_delta
STU0244,2024-12-07,14,5,7.88,22.83,3,2.7,6.85,3,3.98
STU0244,2024-12-08,14,6,8.37,24.41,0,1.67,7.82,3,5.69
STU0244,2024-12-09,15,0,6.83,22.8,5,3.48,8.06,3,2.97
STU0244,2024-12-10,15,1,6.28,23.81,2,2.87,8.41,2,1.3
STU0244,2024-12-11,15,2,6.47,22.69,4,4.87,5.58,1,0.55
STU0244,2024-12-12,15,3,6.9,21.38,5,2.0,6.25,2,0.26
STU0244,2024-12-13,15,4,7.52,22.88,2,3.37,7.14,2,1.94
STU0244,2024-12-14,15,5,8.42,23.56,0,1.8,6.45,1,2.65
STU0244,2024-12-15,15,6,8.97,22.13,1,3.34,5.42,3,1.41
STU0244,2024-12-16,16,0,7.79,22.57,5,4.14,5.39,1,1.11
STU0244,2024-12-17,16,1,7.79,22.91,3,2.95,9.04,3,1.83
STU0244,2024-12-18,16,2,7.59,23.46,3,3.14,6.13,2,1.19
STU0244,2024-12-19,16,3,6.86,23.7,4,3.87,7.12,2,2.55
STU0244,2024-12-20,16,4,7.27,22.0,3,3.21,7.08,3,3.72
STU0244,2024-12-21,16,5,7.81,23.55,5,3.68,9.6,2,1.3
STU0244,2024-12-22,16,6,8.93,22.8,2,2.76,9.05,2,2.63
STU0245,2024-09-02,1,0,7.32,22.84,3,3.97,8.97,2,2.22
STU0245,2024-09-03,1,1,6.56,22.02,6,3.79,7.46,2,4.45
STU0245,2024-09-04,1,2,6.79,22.28,5,2.46,8.43,0,1.49
STU0245,2024-09-05,1,3,6.05,23.13,2,3.13,7.14,3,5.4
STU0245,2024-09-06,1,4,6.92,23.57,2,3.35,7.57,0,3.88
STU0245,2024-09-07,1,5,7.74,23.28,2,3.56,6.87,2,3.09
STU0245,2024-09-08,1,6,8.34,22.56,1,3.67,8.12,1,2.7
STU0245,2024-09-09,2,0,7.44,21.98,3,4.3,8.25,2,2.23
STU0245,2024-09-10,2,1,6.5,23.39,5,4.47,7.91,3,4.09
STU0245,2024-09-11,2,2,8.29,22.68,4,3.43,8.55,2,2.58
STU0245,2024-09-12,2,3,7.03,23.46,4,4.28,7.48,2,2.61
STU0245,2024-09-13,2,4,7.81,23.37,4,3.41,7.53,1,3.9
STU0245,2024-09-14,2,5,9.41,23.41,2,1.95,5.53,1,0.89
STU0245,2024-09-15,2,6,7.52,24.17,2,2.95,8.49,2,1.2
STU0245,2024-09-16,3,0,6.56,21.82,2,4.37,7.89,1,2.15
STU0245,2024-09-17,3,1,7.33,23.18,2,3.3,5.94,2,5.97
STU0245,2024-09-18,3,2,7.04,23.55,4,3.96,6.3,3,0.67
STU0245,2024-09-19,3,3,7.88,22.94,3,4.25,7.23,2,4.02
STU0245,2024-09-20,3,4,6.12,23.19,5,2.72,4.71,0,1.82
STU0245,2024-09-21,3,5,9.33,23.55,2,1.74,4.92,1,0.14
STU0245,2024-09-22,3,6,8.71,23.43,1,3.62,5.03,2,1.35
STU0245,2024-09-23,4,0,7.4,24.33,4,4.55,6.39,2,2.41
STU0245,2024-09-24,4,1,7.78,23.45,5,4.62,7.16,2,5.48
STU0245,2024-09-25,4,2,7.45,23.23,3,3.05,8.18,3,3.45
STU0245,2024-09-26,4,3,7.75,23.99,1,3.56,8.17,2,3.71
STU0245,2024-09-27,4,4,5.33,23.51,3,2.83,4.71,2,3.35
STU0245,2024-09-28,4,5,8.71,23.58,0,2.32,7.83,2,2.6
STU0245,2024-09-29,4,6,7.74,23.29,0,2.98,5.36,3,0.6
STU0245,2024-09-30,5,0,6.86,23.21,5,4.95,8.03,2,3.17
STU0245,2024-10-01,5,1,6.8,22.2,4,3.64,6.32,2,2.33
STU0245,2024-10-02,5,2,7.46,22.74,3,5.06,7.18,2,0.8
STU0245,2024-10-03,5,3,7.42,22.59,4,4.74,4.7,3,3.89
STU0245,2024-10-04,5,4,7.52,22.78,4,2.94,7.99,0,0.01
STU0245,2024-10-05,5,5,7.94,23.75,2,2.81,7.28,1,0.68
STU0245,2024-10-06,5,6,8.72,23.53,1,3.28,8.92,2,0.3
STU0245,2024-10-07,6,0,7.87,22.34,3,4.07,7.61,3,1.17
STU0245,2024-10-08,6,1,7.08,22.95,5,3.15,6.58,2,-0.85
STU0245,2024-10-09,6,2,7.83,23.34,3,4.93,5.6,2,0.47
STU0245,2024-10-10,6,3,6.85,23.62,4,4.29,6.56,2,0.25
STU0245,2024-10-11,6,4,8.16,23.34,5,3.44,9.35,1,2.29
STU0245,2024-10-12,6,5,8.07,23.5,1,0.92,6.23,3,0.48
STU0245,2024-10-13,6,6,8.35,23.17,1,2.33,5.44,2,4.67
STU0245,2024-10-14,7,0,7.81,22.47,6,5.83,6.8,2,4.03
STU0245,2024-10-15,7,1,8.01,23.09,5,3.21,6.67,2,1.27
STU0245,2024-10-16,7,2,8.51,22.86,3,3.36,6.2,3,-0.02
STU0245,2024-10-17,7,3,6.42,22.53,4,3.73,5.33,2,1.35
STU0245,2024-10-18,7,4,7.18,22.91,5,3.36,7.68,1,2.03
STU0245,2024-10-19,7,5,8.87,22.62,1,1.69,7.29,1,-0.37
STU0245,2024-10-20,7,6,7.84,23.13,0,3.71,6.45,2,0.06
STU0245,2024-10-21,8,0,7.89,22.66,6,3.98,8.61,2,-0.02
STU0245,2024-10-22,8,1,6.91,22.78,3,4.02,7.22,2,2.17
STU0245,2024-10-23,8,2,6.53,22.6,3,4.62,5.95,3,3.33
STU0245,2024-10-24,8,3,7.55,23.0,4,5.87,6.91,1,1.58
STU0245,2024-10-25,8,4,7.31,23.74,5,3.64,6.27,3,1.37
STU0245,2024-10-26,8,5,7.79,24.18,0,2.23,7.4,0,1.05
STU0245,2024-10-27,8,6,8.38,23.8,2,2.52,7.7,3,2.92
STU0245,2024-10-28,9,0,6.93,22.7,5,1.73,6.52,2,0.98
STU0245,2024-10-29,9,1,6.95,23.1,5,3.97,8.13,1,4.61
STU0245,2024-10-30,9,2,8.44,22.84,3,4.53,7.3,1,0.89
STU0245,2024-10-31,9,3,7.14,23.6,6,4.57,6.76,2,3.29
STU0245,2024-11-01,9,4,8.25,23.14,4,3.76,8.59,2,1.64
STU0245,2024-11-02,9,5,8.7,22.92,2,2.68,6.79,2,1.95
STU0245,2024-11-03,9,6,7.53,22.72,1,2.72,6.11,0,2.73
STU0245,2024-11-04,10,0,6.98,22.82,4,1.33,7.65,2,0.91
STU0245,2024-11-05,10,1,7.68,23.35,4,3.64,9.73,2,2.03
STU0245,2024-11-06,10,2,7.51,22.94,4,2.7,6.83,2,2.39
STU0245,2024-11-07,10,3,6.69,23.27,4,2.62,8.04,2,2.02
STU0245,2024-11-08,10,4,6.94,23.39,0,3.79,6.08,2,2.43
STU0245,2024-11-09,10,5,7.99,22.97,1,2.39,6.17,1,1.66
STU0245,2024-11-10,10,6,7.54,23.2,0,3.1,8.24,2,4.49
STU0245,2024-11-11,11,0,6.67,22.69,1,4.15,8.91,1,3.08
STU0245,2024-11-12,11,1,7.1,23.68,3,3.98,6.6,3,2.71
STU0245,2024-11-13,11,2,6.97,22.79,4,6.41,7.76,2,-0.36
STU0245,2024-11-14,11,3,6.36,22.92,5,5.88,6.01,1,1.37
STU0245,2024-11-15,11,4,6.71,23.57,4,3.44,6.96,3,2.86
STU0245,2024-11-16,11,5,8.61,24.1,1,2.05,6.68,0,1.42
STU0245,2024-11-17,11,6,8.55,22.81,2,3.64,8.05,1,2.38
STU0245,2024-11-18,12,0,7.74,22.9,2,4.11,6.07,3,3.44
STU0245,2024-11-19,12,1,7.22,23.36,3,5.0,6.41,1,0.72
STU0245,2024-11-20,12,2,8.04,23.18,1,5.59,7.49,1,1.32
STU0245,2024-11-21,12,3,7.54,22.91,3,3.79,6.56,1,0.18
STU0245,2024-11-22,12,4,7.12,21.64,3,4.95,7.14,1,-0.18
STU0245,2024-11-23,12,5,7.1,22.7,0,2.52,7.42,1,-0.0
STU0245,2024-11-24,12,6,7.87,23.25,0,3.21,5.63,3,2.45
STU0245,2024-11-25,13,0,6.76,23.53,4,3.02,8.77,2,0.2
STU0245,2024-11-26,13,1,8.24,22.74,4,4.41,6.96,2,1.45
STU0245,2024-11-27,13,2,6.5,23.05,4,4.32,8.71,1,0.4
STU0245,2024-11-28,13,3,8.03,23.57,1,4.26,9.55,2,0.32
STU0245,2024-11-29,13,4,6.92,21.94,4,3.44,6.14,2,2.95
STU0245,2024-11-30,13,5,7.49,22.91,3,2.44,7.21,3,1.0
STU0245,2024-12-01,13,6,8.79,24.18,0,1.58,7.79,0,-0.33
STU0245,2024-12-02,14,0,8.2,23.1,4,3.33,7.04,3,0.86
STU0245,2024-12-03,14,1,6.82,23.64,3,3.19,8.39,2,2.72
STU0245,2024-12-04,14,2,6.94,22.62,4,3.72,5.84,2,-1.64
STU0245,2024-12-05,14,3,7.37,22.08,5,3.92,3.99,2,3.42
STU0245,2024-12-06,14,4,5.95,23.81,5,4.47,6.85,2,0.44
STU0245,2024-12-07,14,5,8.98,23.94,0,2.4,9.16,1,1.98
STU0245,2024-12-08,14,6,7.15,24.11,0,1.73,8.21,2,0.49
STU0245,2024-12-09,15,0,6.82,22.93,2,3.92,7.05,3,-0.49
STU0245,2024-12-10,15,1,7.6,23.26,4,3.37,8.8,2,1.28
STU0245,2024-12-11,15,2,6.75,22.18,5,4.51,7.02,1,3.41
STU0245,2024-12-12,15,3,8.56,23.07,7,3.55,6.13,3,1.41
STU0245,2024-12-13,15,4,7.81,23.56,4,1.94,6.28,2,0.94
STU0245,2024-12-14,15,5,8.72,23.65,0,2.13,7.69,2,1.31
STU0245,2024-12-15,15,6,8.07,23.14,2,3.56,10.0,1,1.68
STU0245,2024-12-16,16,0,5.45,22.82,3,4.59,4.84,2,1.59
STU0245,2024-12-17,16,1,7.54,23.16,3,3.53,9.16,3,1.83
STU0245,2024-12-18,16,2,7.56,23.66,4,2.21,8.92,3,2.95
STU0245,2024-12-19,16,3,7.19,23.22,5,3.52,6.98,2,1.95
STU0245,2024-12-20,16,4,8.33,23.03,6,3.31,6.19,2,0.14
STU0245,2024-12-21,16,5,8.33,23.51,2,0.93,9.38,2,0.81
STU0245,2024-12-22,16,6,8.6,23.39,1,3.68,8.04,2,0.35
STU0246,2024-09-02,1,0,8.57,22.73,4,4.56,5.39,2,1.59
STU0246,2024-09-03,1,1,6.69,23.7,4,3.47,8.78,3,-1.48
STU0246,2024-09-04,1,2,7.39,22.49,5,3.29,9.09,2,1.45
STU0246,2024-09-05,1,3,7.29,23.01,3,4.19,5.56,2,3.99
STU0246,2024-09-06,1,4,7.39,23.25,2,4.47,9.37,3,1.73
STU0246,2024-09-07,1,5,9.13,23.05,3,5.26,7.27,2,0.39
STU0246,2024-09-08,1,6,7.86,23.34,2,3.98,8.66,2,3.14
STU0246,2024-09-09,2,0,7.09,22.81,5,3.17,6.73,3,-0.05
STU0246,2024-09-10,2,1,8.06,22.01,4,2.71,8.24,1,-0.31
STU0246,2024-09-11,2,2,7.94,23.31,2,4.63,8.28,2,2.38
STU0246,2024-09-12,2,3,7.1,23.05,3,4.74,7.74,2,3.1
STU0246,2024-09-13,2,4,6.72,22.98,2,3.04,7.8,2,2.58
STU0246,2024-09-14,2,5,6.75,23.58,0,4.63,6.56,2,1.62
STU0246,2024-09-15,2,6,7.86,22.65,0,3.91,7.54,1,0.56
STU0246,2024-09-16,3,0,6.94,22.34,3,3.91,6.7,2,3.58
STU0246,2024-09-17,3,1,7.54,23.19,4,5.39,6.02,2,0.88
STU0246,2024-09-18,3,2,7.48,22.75,4,3.86,8.81,2,0.27
STU0246,2024-09-19,3,3,7.51,22.83,5,2.51,8.39,1,4.91
STU0246,2024-09-20,3,4,7.93,22.98,3,2.29,8.62,2,3.1
STU0246,2024-09-21,3,5,7.14,23.94,0,2.38,6.31,1,-0.64
STU0246,2024-09-22,3,6,8.2,23.65,1,3.12,4.7,2,3.27
STU0246,2024-09-23,4,0,7.37,23.21,2,2.41,5.51,3,0.51
STU0246,2024-09-24,4,1,7.0,22.76,4,3.48,7.34,2,2.15
STU0246,2024-09-25,4,2,7.69,22.89,5,3.49,3.87,3,-0.63
STU0246,2024-09-26,4,3,8.43,24.01,2,2.71,9.39,2,2.05
STU0246,2024-09-27,4,4,8.89,22.89,5,4.82,7.27,2,-0.76
STU0246,2024-09-28,4,5,8.28,23.57,1,1.53,6.88,1,1.69
STU0246,2024-09-29,4,6,9.25,23.73,0,0.63,7.68,2,4.94
STU0246,2024-09-30,5,0,7.93,23.15,4,4.23,8.54,2,1.82
STU0246,2024-10-01,5,1,6.04,21.97,4,3.21,7.55,3,3.13
STU0246,2024-10-02,5,2,6.88,21.78,4,3.41,7.01,1,4.87
STU0246,2024-10-03,5,3,7.0,22.06,2,3.77,6.93,1,1.34
STU0246,2024-10-04,5,4,6.89,23.18,4,5.13,6.07,0,0.26
STU0246,2024-10-05,5,5,9.75,24.18,3,2.13,7.69,1,0.06
STU0246,2024-10-06,5,6,7.92,24.08,3,2.58,7.65,2,1.49
STU0246,2024-10-07,6,0,7.07,23.4,3,6.33,6.96,1,1.52
STU0246,2024-10-08,6,1,8.11,22.43,4,5.16,7.91,3,2.72
STU0246,2024-10-09,6,2,7.15,22.4,5,4.11,7.48,3,0.33
STU0246,2024-10-10,6,3,7.04,23.14,5,5.08,7.97,2,2.53
STU0246,2024-10-11,6,4,7.04,23.12,1,2.14,10.0,2,4.09
STU0246,2024-10-12,6,5,7.16,23.5,2,0.98,5.44,1,4.02
STU0246,2024-10-13,6,6,7.75,23.64,1,1.32,6.28,1,1.08
STU0246,2024-10-14,7,0,7.24,23.12,1,4.57,5.78,1,1.93
STU0246,2024-10-15,7,1,7.5,23.18,4,1.73,7.03,2,-1.76
STU0246,2024-10-16,7,2,6.65,23.4,3,4.75,6.7,2,3.67
STU0246,2024-10-17,7,3,7.52,23.01,4,3.09,8.35,2,4.01
STU0246,2024-10-18,7,4,7.4,23.1,4,2.36,7.53,0,1.1
STU0246,2024-10-19,7,5,8.58,23.3,0,2.55,8.13,1,2.02
STU0246,2024-10-20,7,6,7.82,24.0,4,1.78,5.06,2,0.99
STU0246,2024-10-21,8,0,7.95,22.47,4,4.16,7.49,2,3.61
STU0246,2024-10-22,8,1,8.07,23.05,5,5.7,5.68,4,1.87
STU0246,2024-10-23,8,2,7.48,23.35,6,5.06,9.27,3,0.45
STU0246,2024-10-24,8,3,7.79,22.72,3,2.15,7.06,2,0.15
STU0246,2024-10-25,8,4,7.59,23.26,4,3.8,5.31,2,1.88
STU0246,2024-10-26,8,5,8.25,23.48,1,1.72,7.44,1,2.13
STU0246,2024-10-27,8,6,8.94,23.22,3,4.31,6.93,2,2.71
STU0246,2024-10-28,9,0,7.46,23.2,2,3.8,6.08,2,3.55
STU0246,2024-10-29,9,1,7.58,23.35,4,3.57,8.63,2,3.19
STU0246,2024-10-30,9,2,8.04,23.46,5,3.11,5.78,2,3.46
STU0246,2024-10-31,9,3,7.32,22.73,4,4.54,9.97,3,1.09
STU0246,2024-11-01,9,4,7.36,23.7,3,3.37,7.46,1,1.67
STU0246,2024-11-02,9,5,7.28,23.11,1,2.66,7.05,2,2.22
STU0246,2024-11-03,9,6,8.18,23.65,0,0.35,7.95,2,1.08
STU0246,2024-11-04,10,0,6.4,22.93,4,3.78,5.32,3,1.0
STU0246,2024-11-05,10,1,6.04,23.15,4,2.74,6.03,3,2.06
STU0246,2024-11-06,10,2,7.7,22.9,4,4.8,7.42,2,1.41
STU0246,2024-11-07,10,3,7.95,22.99,4,4.02,7.54,1,1.59
STU0246,2024-11-08,10,4,7.63,23.43,3,5.27,7.91,3,2.4
STU0246,2024-11-09,10,5,8.83,23.77,0,2.39,7.19,2,1.56
STU0246,2024-11-10,10,6,8.43,23.05,2,3.2,7.01,2,4.33
STU0246,2024-11-11,11,0,6.58,22.46,3,2.55,7.29,1,2.34
STU0246,2024-11-12,11,1,7.65,22.18,3,3.91,6.44,2,-0.83
STU0246,2024-11-13,11,2,6.95,23.47,3,4.72,8.05,2,1.5
STU0246,2024-11-14,11,3,8.08,22.42,4,3.79,6.3,2,1.43
STU0246,2024-11-15,11,4,8.18,23.04,2,4.61,5.13,0,-0.09
STU0246,2024-11-16,11,5,8.98,23.34,2,3.06,6.71,1,2.73
STU0246,2024-11-17,11,6,9.04,23.44,0,2.01,8.82,1,3.09
STU0246,2024-11-18,12,0,6.43,23.59,4,5.07,5.41,1,1.79
STU0246,2024-11-19,12,1,6.71,22.8,6,2.6,7.61,3,2.39
STU0246,2024-11-20,12,2,7.21,22.96,4,5.81,6.54,2,4.2
STU0246,2024-11-21,12,3,7.83,23.95,2,3.37,5.97,2,2.67
STU0246,2024-11-22,12,4,6.93,22.43,2,2.78,8.92,1,4.41
STU0246,2024-11-23,12,5,8.8,22.34,0,0.43,6.15,1,3.32
STU0246,2024-11-24,12,6,8.62,24.0,1,3.49,9.14,1,3.49
STU0246,2024-11-25,13,0,7.82,22.8,4,2.8,5.36,1,1.87
STU0246,2024-11-26,13,1,7.29,22.59,2,3.95,6.59,0,1.44
STU0246,2024-11-27,13,2,7.7,23.19,4,3.94,7.51,2,2.35
STU0246,2024-11-28,13,3,7.07,23.15,2,4.54,6.07,3,3.11
STU0246,2024-11-29,13,4,7.99,23.86,4,2.79,9.23,3,2.22
STU0246,2024-11-30,13,5,6.83,23.16,2,2.06,9.39,1,2.08
STU0246,2024-12-01,13,6,7.86,23.59,1,2.86,8.13,2,1.85
STU0246,2024-12-02,14,0,6.49,22.44,3,4.33,6.14,1,1.74
STU0246,2024-12-03,14,1,7.63,23.03,3,2.95,5.8,3,-0.4
STU0246,2024-12-04,14,2,6.3,23.1,4,2.99,5.86,3,-0.39
STU0246,2024-12-05,14,3,6.66,23.24,4,2.57,7.59,0,2.32
STU0246,2024-12-06,14,4,7.49,23.74,7,3.98,7.37,2,3.23
STU0246,2024-12-07,14,5,8.46,22.96,0,1.25,7.4,1,3.14
STU0246,2024-12-08,14,6,8.47,23.21,0,2.32,7.24,2,0.45
STU0246,2024-12-09,15,0,7.95,22.62,4,4.52,8.15,2,-0.56
STU0246,2024-12-10,15,1,7.26,22.34,5,3.33,7.22,2,-1.13
STU0246,2024-12-11,15,2,7.13,22.96,6,5.28,6.52,2,-0.35
STU0246,2024-12-12,15,3,6.99,23.35,3,3.1,6.86,1,2.45
STU0246,2024-12-13,15,4,7.16,23.39,4,2.67,8.11,1,2.92
STU0246,2024-12-14,15,5,8.01,23.17,1,2.83,5.26,2,2.51
STU0246,2024-12-15,15,6,8.22,23.72,2,1.51,6.0,1,0.32
STU0246,2024-12-16,16,0,6.97,23.44,3,3.72,9.13,2,3.48
STU0246,2024-12-17,16,1,7.91,22.76,3,4.04,8.22,1,1.79
STU0246,2024-12-18,16,2,7.4,22.87,2,3.82,4.89,2,3.44
STU0246,2024-12-19,16,3,6.21,23.08,4,3.79,7.31,2,4.06
STU0246,2024-12-20,16,4,7.37,23.23,3,3.2,6.38,2,2.32
STU0246,2024-12-21,16,5,7.85,23.7,0,1.47,6.71,1,0.34
STU0246,2024-12-22,16,6,7.9,23.02,0,3.31,8.29,1,2.74
STU0247,2024-09-02,1,0,7.18,22.64,2,4.11,8.72,3,3.29
STU0247,2024-09-03,1,1,6.85,22.74,5,3.31,7.24,2,2.43
STU0247,2024-09-04,1,2,6.25,24.05,5,2.45,7.83,2,2.29
STU0247,2024-09-05,1,3,7.79,22.46,3,4.68,10.0,2,-0.36
STU0247,2024-09-06,1,4,6.76,23.67,4,3.83,9.3,2,2.8
STU0247,2024-09-07,1,5,7.84,23.31,1,1.3,5.73,1,1.1
STU0247,2024-09-08,1,6,8.76,22.92,2,2.6,6.66,2,2.15
STU0247,2024-09-09,2,0,6.88,23.04,3,4.14,8.74,1,0.97
STU0247,2024-09-10,2,1,7.3,23.55,2,4.41,5.09,3,3.7
STU0247,2024-09-11,2,2,7.19,22.81,3,4.54,5.32,3,0.81
STU0247,2024-09-12,2,3,8.5,22.82,3,3.96,7.6,2,-0.77
STU0247,2024-09-13,2,4,7.06,23.76,6,6.61,7.19,3,1.65
STU0247,2024-09-14,2,5,8.32,23.83,2,2.81,7.62,2,3.49
STU0247,2024-09-15,2,6,7.71,23.25,0,2.88,8.12,1,-1.3
STU0247,2024-09-16,3,0,8.34,23.04,5,3.15,6.99,2,1.63
STU0247,2024-09-17,3,1,7.01,22.96,3,3.61,5.67,2,1.52
STU0247,2024-09-18,3,2,7.25,22.68,3,3.61,7.1,2,1.71
STU0247,2024-09-19,3,3,7.07,22.7,5,5.11,7.28,2,3.59
STU0247,2024-09-20,3,4,6.86,22.48,3,6.08,7.27,2,3.89
STU0247,2024-09-21,3,5,9.38,23.13,0,2.33,6.34,2,4.94
STU0247,2024-09-22,3,6,8.28,23.07,0,1.93,7.04,0,0.26
STU0247,2024-09-23,4,0,6.14,23.37,4,4.85,5.04,2,1.78
STU0247,2024-09-24,4,1,5.62,22.78,4,2.82,4.56,3,-0.08
STU0247,2024-09-25,4,2,8.47,22.59,6,3.99,8.48,3,1.0
STU0247,2024-09-26,4,3,7.97,22.64,5,3.94,8.13,3,2.25
STU0247,2024-09-27,4,4,7.82,22.56,2,4.32,7.8,2,2.89
STU0247,2024-09-28,4,5,8.76,23.65,1,4.45,7.63,1,0.32
STU0247,2024-09-29,4,6,8.51,23.55,1,2.24,7.06,1,0.39
STU0247,2024-09-30,5,0,7.12,22.42,3,3.66,7.0,2,3.57
STU0247,2024-10-01,5,1,6.94,23.23,6,1.88,6.82,3,2.78
STU0247,2024-10-02,5,2,6.55,23.07,6,4.61,7.71,3,1.79
STU0247,2024-10-03,5,3,7.74,22.44,4,4.45,7.06,2,1.74
STU0247,2024-10-04,5,4,7.31,23.09,3,5.57,5.85,2,2.87
STU0247,2024-10-05,5,5,7.67,23.43,1,3.7,8.34,1,0.9
STU0247,2024-10-06,5,6,8.01,23.84,0,3.13,6.65,2,2.25
STU0247,2024-10-07,6,0,7.81,24.32,5,2.82,8.91,2,-1.97
STU0247,2024-10-08,6,1,8.0,22.2,4,3.42,10.0,3,1.35
STU0247,2024-10-09,6,2,6.88,22.99,2,3.59,5.38,2,2.44
STU0247,2024-10-10,6,3,7.76,23.15,4,2.68,7.36,2,1.92
STU0247,2024-10-11,6,4,6.81,23.18,5,2.3,7.68,2,0.86
STU0247,2024-10-12,6,5,9.66,23.49,2,3.41,5.93,1,-1.29
STU0247,2024-10-13,6,6,8.27,23.05,2,3.83,6.05,1,0.1
STU0247,2024-10-14,7,0,7.72,23.53,2,2.04,6.21,1,-0.2
STU0247,2024-10-15,7,1,8.13,23.28,2,4.93,7.51,2,0.02
STU0247,2024-10-16,7,2,6.95,23.07,1,3.86,5.86,2,2.14
STU0247,2024-10-17,7,3,7.97,23.74,5,2.12,4.84,1,0.69
STU0247,2024-10-18,7,4,7.08,22.73,5,3.49,8.9,2,-0.41
STU0247,2024-10-19,7,5,7.66,24.5,0,1.59,6.94,2,1.38
STU0247,2024-10-20,7,6,8.16,23.4,1,2.79,8.18,1,3.5
STU0247,2024-10-21,8,0,6.58,23.74,5,2.39,6.6,3,2.28
STU0247,2024-10-22,8,1,6.25,23.18,2,4.7,8.07,2,2.09
STU0247,2024-10-23,8,2,6.64,23.09,4,4.5,8.46,2,1.54
STU0247,2024-10-24,8,3,6.85,22.64,4,5.66,7.21,3,1.46
STU0247,2024-10-25,8,4,6.4,22.49,1,2.99,7.5,2,3.11
STU0247,2024-10-26,8,5,8.13,24.31,0,2.43,7.43,1,2.13
STU0247,2024-10-27,8,6,8.17,23.61,1,3.83,5.55,2,1.32
STU0247,2024-10-28,9,0,7.32,22.25,4,3.73,4.68,2,2.17
STU0247,2024-10-29,9,1,5.49,23.44,3,4.53,7.29,3,1.75
STU0247,2024-10-30,9,2,7.66,23.32,2,3.45,5.43,1,2.75
STU0247,2024-10-31,9,3,8.3,23.43,3,3.55,7.1,2,3.79
STU0247,2024-11-01,9,4,6.45,23.82,4,3.64,7.54,2,1.38
STU0247,2024-11-02,9,5,8.52,23.21,1,1.77,8.03,2,1.03
STU0247,2024-11-03,9,6,7.77,23.6,2,3.15,8.17,2,1.85
STU0247,2024-11-04,10,0,6.82,22.97,4,4.88,5.82,2,-0.03
STU0247,2024-11-05,10,1,7.52,23.56,4,4.1,5.49,2,-1.13
STU0247,2024-11-06,10,2,6.69,22.99,5,3.54,6.31,1,1.1
STU0247,2024-11-07,10,3,8.36,22.75,4,3.74,5.82,2,2.0
STU0247,2024-11-08,10,4,7.05,23.43,2,3.06,7.21,1,0.33
STU0247,2024-11-09,10,5,8.33,23.91,0,1.03,7.37,2,0.19
STU0247,2024-11-10,10,6,9.5,24.16,1,2.4,7.59,2,0.88
STU0247,2024-11-11,11,0,7.89,22.8,1,4.75,7.81,2,1.01
STU0247,2024-11-12,11,1,7.29,22.36,5,3.34,6.64,2,1.8
STU0247,2024-11-13,11,2,7.92,22.18,3,7.58,6.17,2,2.86
STU0247,2024-11-14,11,3,7.12,23.26,2,5.17,7.29,2,3.56
STU0247,2024-11-15,11,4,6.45,22.76,7,2.59,6.35,2,-0.53
STU0247,2024-11-16,11,5,7.91,23.31,2,2.74,9.26,2,1.02
STU0247,2024-11-17,11,6,8.62,23.51,2,2.43,4.8,2,2.5
STU0247,2024-11-18,12,0,7.06,22.62,4,3.01,6.99,3,1.36
STU0247,2024-11-19,12,1,7.57,23.48,1,3.99,8.16,2,-0.01
STU0247,2024-11-20,12,2,7.93,22.56,5,3.76,9.14,2,-0.03
STU0247,2024-11-21,12,3,8.34,23.38,3,4.54,8.66,2,-0.04
STU0247,2024-11-22,12,4,7.16,22.94,3,2.04,5.73,2,0.91
STU0247,2024-11-23,12,5,7.43,24.66,1,2.71,7.9,1,0.71
STU0247,2024-11-24,12,6,7.43,24.13,2,2.81,7.26,0,2.42
STU0247,2024-11-25,13,0,6.44,22.93,4,3.01,7.19,1,3.3
STU0247,2024-11-26,13,1,7.69,23.13,4,4.74,8.15,2,0.08
STU0247,2024-11-27,13,2,6.83,22.56,5,5.87,7.0,2,2.99
STU0247,2024-11-28,13,3,7.18,23.09,3,2.85,6.67,3,3.62
STU0247,2024-11-29,13,4,7.09,23.8,5,2.33,8.23,2,2.57
STU0247,2024-11-30,13,5,9.11,23.23,0,1.42,5.83,1,1.32
STU0247,2024-12-01,13,6,8.81,22.33,3,4.49,7.17,3,1.74
STU0247,2024-12-02,14,0,8.21,22.53,4,4.15,5.7,3,1.82
STU0247,2024-12-03,14,1,7.1,22.6,4,3.63,8.57,3,3.15
STU0247,2024-12-04,14,2,7.77,23.11,1,4.27,7.26,2,2.45
STU0247,2024-12-05,14,3,7.29,23.61,4,3.46,6.95,2,2.98
STU0247,2024-12-06,14,4,6.97,23.01,3,4.19,8.63,1,1.96
STU0247,2024-12-07,14,5,9.51,23.45,1,1.69,7.01,1,-0.6
STU0247,2024-12-08,14,6,7.6,23.82,0,2.02,5.02,1,0.39
STU0247,2024-12-09,15,0,7.53,23.66,4,3.97,9.23,2,-0.74
STU0247,2024-12-10,15,1,7.34,22.93,3,4.5,7.01,3,1.07
STU0247,2024-12-11,15,2,7.69,22.1,4,3.9,8.27,4,3.39
STU0247,2024-12-12,15,3,6.23,22.78,3,3.48,9.26,1,2.8
STU0247,2024-12-13,15,4,7.18,22.55,4,3.73,7.91,1,0.13
STU0247,2024-12-14,15,5,7.98,23.92,3,2.53,8.28,2,2.6
STU0247,2024-12-15,15,6,7.96,24.03,1,0.38,6.72,0,5.11
STU0247,2024-12-16,16,0,7.92,23.05,3,5.17,6.31,4,0.91
STU0247,2024-12-17,16,1,7.35,23.42,3,3.71,7.42,2,2.58
